K11,K12,K13,K14,K15,K16,K21,K22,K23,K24,K25,K26,K31,K32,K33,K34,K35,K36,K41,K42,K43,K44,K45,K46,K51,K52,K53,K54,K55,K56,K61,K62,K63,K64,K65,K66,F1,F2,F3,F4,F5,F6,U1,U2,U3,U4,U5,U6
27863111.659488972,-20897333.74461673,13931555.829744486,0.0,0.0,0.0,-20897333.74461673,49699161.68488492,7904494.19565146,-28801827.94026819,28801827.94026819,0.0,13931555.829744486,7904494.19565146,66265548.91317989,-28801827.94026819,19201218.62684546,0.0,0.0,-28801827.94026819,-28801827.94026819,39535876.06608368,-18067779.8144527,10734048.125815487,0.0,28801827.94026819,19201218.62684546,-18067779.8144527,52714501.4214449,7156032.083876991,0.0,0.0,0.0,10734048.125815487,7156032.083876991,14312064.167753981,-15538.793106347071,-52735.05643142275,13499.23406888656,-36102.58901708864,-7955.078264108526,9994.637301569037,-0.014945247568726595,-0.02314330995605883,-0.005939836471846663,-0.025364715034268095,0.003525938201320718,0.017958903710177807
26823104.020519063,-20117328.015389297,13411552.010259531,0.0,0.0,0.0,-20117328.015389297,25976557.91665964,-14258098.114118958,-5859229.901270339,5859229.901270339,0.0,13411552.010259531,-14258098.114118958,34635410.55554618,-5859229.901270339,3906153.267513559,0.0,0.0,-5859229.901270339,-5859229.901270339,12648399.02199598,929939.2194553018,6789169.120725641,0.0,5859229.901270339,3906153.267513559,929939.2194553018,16864532.029327974,4526112.747150428,0.0,0.0,0.0,6789169.120725641,4526112.747150428,9052225.494300855,-7953.381456411224,-72340.58041567684,-8206.763892403167,-80302.35094198995,5552.840383632132,10607.304965182258,-0.06123180049556386,-0.11382183941696944,-0.04886218282306694,-0.1255698369910035,0.03756713274443594,0.07656560111178519
37588835.97760761,-28191626.983205706,18794417.988803804,0.0,0.0,0.0,-28191626.983205706,52909371.70475592,-3473882.2616554946,-24717744.72155021,24717744.72155021,0.0,18794417.988803804,-3473882.2616554946,70545828.93967456,-24717744.72155021,16478496.481033474,0.0,0.0,-24717744.72155021,-24717744.72155021,40337047.96354308,-9098441.479557343,15619303.241992868,0.0,24717744.72155021,16478496.481033474,-9098441.479557343,53782730.618057445,10412868.827995246,0.0,0.0,0.0,15619303.241992868,10412868.827995246,20825737.655990493,-13438.118405449477,-46117.01049531288,11503.899979127995,-15714.135133422522,-1369.6081918312084,3303.826618152691,-0.009316827636088543,-0.01465091980610172,-0.0040577302654855795,-0.014617158544323728,0.0036814908616906623,0.009280764994578123
33859430.13577851,-25394572.60183388,16929715.067889255,0.0,0.0,0.0,-25394572.60183388,49908633.986613244,-880511.2170545161,-24514061.384779364,24514061.384779364,0.0,16929715.067889255,-880511.2170545161,66544845.31548433,-24514061.384779364,16342707.58985291,0.0,0.0,-24514061.384779364,-24514061.384779364,33795361.41787307,-15232761.351685654,9281300.03309371,0.0,24514061.384779364,16342707.58985291,-15232761.351685654,45060481.89049743,6187533.355395807,0.0,0.0,0.0,9281300.03309371,6187533.355395807,12375066.710791614,-9628.210525652468,-61155.343508457896,-1128.693451514362,-76318.964851421,-3925.8469961400024,14682.750973306833,-0.02197708284319859,-0.03760224151668175,-0.01301791322012471,-0.04570390806140066,0.0051224361096377366,0.032903191522333425
25711857.664194126,-19283893.248145595,12855928.832097063,0.0,0.0,0.0,-19283893.248145595,33423325.618534964,-5144460.877756227,-14139432.370389368,14139432.370389368,0.0,12855928.832097063,-5144460.877756227,44564434.15804662,-14139432.370389368,9426288.246926246,0.0,0.0,-14139432.370389368,-14139432.370389368,27242401.542383302,-1036463.1983954348,13102969.171993934,0.0,14139432.370389368,9426288.246926246,-1036463.1983954348,36323202.056511074,8735312.78132929,0.0,0.0,0.0,13102969.171993934,8735312.78132929,17470625.56265858,-8054.897962269315,-58501.59003790678,-3390.734088096964,-78373.97457995346,-3233.3940925852603,14679.02614295154,-0.028791874742677297,-0.04957623106897696,-0.01740714834342247,-0.05338932131828747,0.014062544240313585,0.03385093069098641
20340287.75474679,-15255215.816060092,10170143.877373395,0.0,0.0,0.0,-15255215.816060092,24946884.015746765,-5563547.616373422,-9691668.19968667,9691668.19968667,0.0,10170143.877373395,-5563547.616373422,33262512.020995684,-9691668.19968667,6461112.133124447,0.0,0.0,-9691668.19968667,-9691668.19968667,19081552.000621364,-301784.3987519797,9389883.800934691,0.0,9691668.19968667,6461112.133124447,-301784.3987519797,25442069.334161818,6259922.533956461,0.0,0.0,0.0,9389883.800934691,6259922.533956461,12519845.067912921,-12856.880870318362,-80316.23696503106,-1058.3172477069602,-51483.10794751159,10669.360253546782,3245.8378644785407,-0.04014979892876787,-0.06850159822911618,-0.023716978343914813,-0.06983877746928345,0.021388118125012578,0.0419442794732793
6396118.850386415,-4797089.137789811,3198059.4251932073,0.0,0.0,0.0,-4797089.137789811,23846798.059214015,14252619.78363439,-19049708.921424203,19049708.921424203,0.0,3198059.4251932073,14252619.78363439,31795730.745618682,-19049708.921424203,12699805.947616134,0.0,0.0,-19049708.921424203,-19049708.921424203,25996386.514627054,-12103031.328221349,6946677.593202854,0.0,19049708.921424203,12699805.947616134,-12103031.328221349,34661848.68616941,4631118.395468569,0.0,0.0,0.0,6946677.593202854,4631118.395468569,9262236.790937139,-14036.629523511787,-61074.94889711871,7714.942747984004,-30439.297310284768,2496.941114293976,3824.7456612338065,-0.0440249155508848,-0.05806581068673784,-0.0034379933398119766,-0.04899826331742447,0.011969475622545815,0.03117689941776344
37154937.00954821,-27866202.757161155,18577468.504774105,0.0,0.0,0.0,-27866202.757161155,35335559.27101367,-20396846.243308645,-7469356.5138525115,7469356.5138525115,0.0,18577468.504774105,-20396846.243308645,47114079.02801822,-7469356.5138525115,4979571.009235008,0.0,0.0,-7469356.5138525115,-7469356.5138525115,18156798.736976773,3218085.7092717486,10687442.22312426,0.0,7469356.5138525115,4979571.009235008,3218085.7092717486,24209064.982635695,7124961.48208284,0.0,0.0,0.0,10687442.22312426,7124961.48208284,14249922.96416568,-3970.867594547546,-22109.65564858361,571.8499729005553,-16148.713600080775,1415.1307099337237,1983.8869117132672,-0.011675270534654555,-0.02147881304200415,-0.009081424924946728,-0.02264432971355585,0.007649890601252002,0.013297522871327584
5994234.729913364,-4495676.047435023,2997117.364956682,0.0,0.0,0.0,-4495676.047435023,12210995.762703046,3219643.6678329995,-7715319.715268022,7715319.715268022,0.0,2997117.364956682,3219643.6678329995,16281327.683604062,-7715319.715268022,5143546.476845348,0.0,0.0,-7715319.715268022,-7715319.715268022,12156631.896201758,-3274007.534334287,4441312.180933735,0.0,7715319.715268022,5143546.476845348,-3274007.534334287,16208842.528269012,2960874.787289157,0.0,0.0,0.0,4441312.180933735,2960874.787289157,5921749.574578314,-10533.823908331235,-67233.6254309715,-1343.5606603280285,-58345.524263419065,4306.2610495121735,7571.12351914709,-0.07605861982644586,-0.11649560675077532,-0.026140822262185563,-0.11494509415061113,0.027307332578773456,0.07383368247201771
15447679.490273781,-11585759.617705336,7723839.745136891,0.0,0.0,0.0,-11585759.617705336,28207968.017305546,5036448.781894876,-16622208.399600212,16622208.399600212,0.0,7723839.745136891,5036448.781894876,37610624.02307406,-16622208.399600212,11081472.266400142,0.0,0.0,-16622208.399600212,-16622208.399600212,43247341.83993465,10002925.04073422,26625133.44033443,0.0,16622208.399600212,11081472.266400142,10002925.04073422,57663122.45324619,17750088.960222956,0.0,0.0,0.0,26625133.44033443,17750088.960222956,35500177.92044591,-14433.641068999757,-50257.30099757491,12114.848472141211,-20123.80622241922,-2070.3502137559817,4389.142810614528,-0.018712259889344107,-0.02674532974126502,-0.004562188005059827,-0.022144441801834464,0.00855879412964881,0.012452571492552224
12522815.359758258,-9392111.519818693,6261407.679879129,0.0,0.0,0.0,-9392111.519818693,19125576.067288414,341353.02765102684,-9733464.54746972,9733464.54746972,0.0,6261407.679879129,341353.02765102684,25500768.089717887,-9733464.54746972,6488976.364979814,0.0,0.0,-9733464.54746972,-9733464.54746972,28156746.144524585,8689817.049585145,18423281.597054865,0.0,9733464.54746972,6488976.364979814,8689817.049585145,37542328.19269945,12282187.73136991,0.0,0.0,0.0,18423281.597054865,12282187.73136991,24564375.46273982,-7910.60305221455,-30948.244553385382,5505.124586633974,-29029.07162742245,-4865.400277979663,7270.87874356024,-0.020530899109714017,-0.032080979639056866,-0.008323061750788549,-0.029434064435660583,0.010904252740002465,0.01691941477588137
22855106.153834943,-17141329.615376208,11427553.076917471,0.0,0.0,0.0,-17141329.615376208,22886470.993776537,-11396188.236975877,-5745141.378400331,5745141.378400331,0.0,11427553.076917471,-11396188.236975877,30515294.658368718,-5745141.378400331,3830094.2522668876,0.0,0.0,-5745141.378400331,-5745141.378400331,31248522.330691442,19758239.573890783,25503380.952291112,0.0,5745141.378400331,3830094.2522668876,19758239.573890783,41664696.440921925,17002253.968194075,0.0,0.0,0.0,25503380.952291112,17002253.968194075,34004507.93638815,-2446.09466364323,-53956.16809674248,-13093.200038294366,-56077.97547690719,12385.9309115728,3153.3637903647987,-0.04207242264800924,-0.07733877126001097,-0.03207736395036674,-0.07604462315680205,0.03349461940292319,0.04037889136475025
34368698.2575191,-25776523.69313933,17184349.12875955,0.0,0.0,0.0,-25776523.69313933,53148158.579184994,1595111.192906335,-27371634.886045665,27371634.886045665,0.0,17184349.12875955,1595111.192906335,70864211.43891332,-27371634.886045665,18247756.59069711,0.0,0.0,-27371634.886045665,-27371634.886045665,56820043.26188366,2076773.4897923358,29448408.375838,0.0,27371634.886045665,18247756.59069711,2076773.4897923358,75760057.68251155,19632272.250558667,0.0,0.0,0.0,29448408.375838,19632272.250558667,39264544.501117334,-13697.05487077057,-81167.65394702152,338.22509253396856,-73988.23675450945,2054.913971636719,11303.915806599882,-0.019629716199822584,-0.031553187882628175,-0.008867415101218626,-0.030730949695905188,0.009602221935224317,0.018534992478153683
32043868.76481265,-24032901.573609486,16021934.382406324,0.0,0.0,0.0,-24032901.573609486,30665811.20076446,-17399991.946454514,-6632909.627154972,6632909.627154972,0.0,16021934.382406324,-17399991.946454514,40887748.26768594,-6632909.627154972,4421939.751436648,0.0,0.0,-6632909.627154972,-6632909.627154972,24106746.59774118,10840927.343431234,17473836.970586207,0.0,6632909.627154972,4421939.751436648,10840927.343431234,32142328.79698824,11649224.647057472,0.0,0.0,0.0,17473836.970586207,11649224.647057472,23298449.294114944,-9380.009719522883,-71730.77564408374,-5150.239108982147,-69416.71793722331,5921.591677935625,8608.657150569405,-0.04601443976934161,-0.08495279366582419,-0.03598575897747992,-0.08639650314843432,0.034425757759822526,0.0479539933367113
17863221.859612726,-13397416.394709544,8931610.929806363,0.0,0.0,0.0,-13397416.394709544,33665624.718111515,6870791.928692428,-20268208.323401973,20268208.323401973,0.0,8931610.929806363,6870791.928692428,44887499.62414869,-20268208.323401973,13512138.882267982,0.0,0.0,-20268208.323401973,-20268208.323401973,30462717.895924818,-10073698.750879128,10194509.572522845,0.0,20268208.323401973,13512138.882267982,-10073698.750879128,40616957.19456642,6796339.71501523,0.0,0.0,0.0,10194509.572522845,6796339.71501523,13592679.43003046,-3763.1928309760196,-37794.05582399662,-5071.632946046832,-50264.498917838384,914.8185814329108,7920.007195589941,-0.018548809970655257,-0.029992420247156124,-0.008312344594173007,-0.03248052061520982,0.006029334597122374,0.021928390269530987
12372517.859039454,-9279388.39427959,6186258.929519727,0.0,0.0,0.0,-9279388.39427959,22202207.267388046,3643430.478828868,-12922818.873108458,12922818.873108458,0.0,6186258.929519727,3643430.478828868,29602943.02318406,-12922818.873108458,8615212.582072305,0.0,0.0,-12922818.873108458,-12922818.873108458,25815415.01841714,-30222.72779977694,12892596.14530868,0.0,12922818.873108458,8615212.582072305,-30222.72779977694,34420553.35788952,8595064.096872455,0.0,0.0,0.0,12892596.14530868,8595064.096872455,17190128.19374491,-6579.100132854849,-41813.18398627635,-779.5277297157518,-57934.33413322934,-4594.188985935244,11952.816848505845,-0.029182138903651608,-0.046067012410721184,-0.011799743033274948,-0.0452179068555129,0.013064680209154887,0.02807642032859369
14687553.084566271,-11015664.813424703,7343776.5422831355,0.0,0.0,0.0,-11015664.813424703,39634828.834738895,17603499.20788949,-28619164.021314193,28619164.021314193,0.0,7343776.5422831355,17603499.20788949,52846438.44631853,-28619164.021314193,19079442.68087613,0.0,0.0,-28619164.021314193,-28619164.021314193,56360560.54884499,-877767.4937833883,27741396.527530804,0.0,28619164.021314193,19079442.68087613,-877767.4937833883,75147414.06512666,18494264.351687204,0.0,0.0,0.0,27741396.527530804,18494264.351687204,36988528.70337441,-8880.323091167844,-46417.223498714535,2288.238349430845,-48870.81976756114,-3106.1037723797144,9698.188514116713,-0.018685303278068874,-0.026376159178868864,-0.003402863326434582,-0.02253089272886221,0.007276707320577043,0.01352201037892339
34548177.59585048,-25911133.196887862,17274088.79792524,0.0,0.0,0.0,-25911133.196887862,46530991.39201062,-5291275.001765102,-20619858.19512276,20619858.19512276,0.0,17274088.79792524,-5291275.001765102,62041321.85601416,-20619858.19512276,13746572.13008184,0.0,0.0,-20619858.19512276,-20619858.19512276,45338437.54969385,4098721.1594483294,24718579.35457109,0.0,20619858.19512276,13746572.13008184,4098721.1594483294,60451250.06625847,16479052.903047394,0.0,0.0,0.0,24718579.35457109,16479052.903047394,32958105.806094788,-9657.500807652768,-62453.79574000124,-1502.9302980282082,-51448.29595525371,5171.430226277385,5989.000879403591,-0.016960522218177534,-0.02826544099620668,-0.009036191456646976,-0.027964464367160637,0.00915925706935456,0.016575435307559786
30456153.843170468,-22842115.38237785,15228076.921585234,0.0,0.0,0.0,-22842115.38237785,31307039.39677225,-14377191.367983455,-8464924.014394397,8464924.014394397,0.0,15228076.921585234,-14377191.367983455,41742719.19569633,-8464924.014394397,5643282.676262931,0.0,0.0,-8464924.014394397,-8464924.014394397,30224473.492493853,13294625.463705057,21759549.478099454,0.0,8464924.014394397,5643282.676262931,13294625.463705057,40299297.9899918,14506366.31873297,0.0,0.0,0.0,21759549.478099454,14506366.31873297,29012732.63746594,-14577.452691555076,-54676.98575323471,10929.24346536525,-43591.716002955865,-7234.153548605638,10882.362774795463,-0.026634726762143277,-0.04689105348082925,-0.01802440139202353,-0.04638361283756434,0.018095324246058895,0.026115136708590385
7423446.936277647,-5567585.202208235,3711723.4681388233,0.0,0.0,0.0,-5567585.202208235,28161907.165536765,17026736.761120293,-22594321.96332853,22594321.96332853,0.0,3711723.4681388233,17026736.761120293,37549209.554049015,-22594321.96332853,15062881.308885686,0.0,0.0,-22594321.96332853,-22594321.96332853,27875638.871563576,-17313005.055093482,5281316.908235047,0.0,22594321.96332853,15062881.308885686,-17313005.055093482,37167518.4954181,3520877.9388233647,0.0,0.0,0.0,5281316.908235047,3520877.9388233647,7041755.877646729,-15705.764007176056,-58300.648873229264,11977.978389942356,-59332.96791760971,-12322.084738069174,16049.870355302872,-0.048650074389003754,-0.06777086516703863,-0.00858754286328429,-0.06884721150826711,0.0075264262929993905,0.05015143813868861
32831830.33906348,-24623872.75429761,16415915.16953174,0.0,0.0,0.0,-24623872.75429761,43653286.87488918,-5594458.633706044,-19029414.120591566,19029414.120591566,0.0,16415915.16953174,-5594458.633706044,58204382.49985223,-19029414.120591566,12686276.080394376,0.0,0.0,-19029414.120591566,-19029414.120591566,43160264.945589334,5101436.704406202,24130850.824997768,0.0,19029414.120591566,12686276.080394376,5101436.704406202,57547019.927452445,16087233.883331845,0.0,0.0,0.0,24130850.824997768,16087233.883331845,32174467.76666369,-13593.389251412955,-88351.38558101872,-2263.683357513666,-63973.46874954329,10389.655634672148,5467.416974254474,-0.02441553844856701,-0.04065888577310224,-0.012985313379007372,-0.03968849638386388,0.01352868109402796,0.02317196204132916
25242732.232899137,-18932049.174674354,12621366.116449568,0.0,0.0,0.0,-18932049.174674354,24498377.50891319,-13365720.840435522,-5566328.334238833,5566328.334238833,0.0,12621366.116449568,-13365720.840435522,32664503.34521758,-5566328.334238833,3710885.556159222,0.0,0.0,-5566328.334238833,-5566328.334238833,25202802.23489011,14070145.566412443,19636473.900651276,0.0,5566328.334238833,3710885.556159222,14070145.566412443,33603736.31318681,13090982.600434184,0.0,0.0,0.0,19636473.900651276,13090982.600434184,26181965.20086837,-4236.036228058499,-43130.88620043538,-5904.889610694795,-61182.15064778312,-112.19853842111843,10253.124377174412,-0.03941330351980554,-0.07296331900570031,-0.03095399569447689,-0.0742667646949744,0.030731529744055866,0.04072591883959583
